user_id,name,age,circle,connection_type,tenure_months,arpu,daily_data_usage_gb,daily_call_minutes,night_usage_ratio,sms_count,preferred_plan_type,current_plan,ott_subscription,ott_usage,monthly_ott_spend,family_plan_members,international_roaming_freq,caller_tune_subscribed,responsiveness_to_offers,user_segment,is_student,last_recharge_date,last_recharge_amount,cluster
10113,Balhaar Misra,28,Mumbai,Postpaid,79,1059,1.1502120252078116,43.590003864860805,0.48424881166497125,13,NonStop Hero,Vi Hero 299,JioHotstar,1,228,3,0.045458551401208046,0,2,Family Plan User,0,2025-08-25,299,1
10114,Hitesh Vyas,19,Mumbai,Prepaid,100,132,0.5762521676738606,0.0,0.5180230467222461,20,NonStop Hero,Vi NonStop Hero 698,None,1,17,0,0.056382507297859985,0,2,Low Value Customer,0,2025-09-01,499,0
10115,Madhavi Barad,41,Bangalore,Postpaid,51,1059,0.1,19.297120975852188,0.3972500308098791,10,NonStop Hero,Vi SuperHero 299,JioHotstar,1,169,1,0.13288016377101575,0,1,OTT Subscriber,0,2025-08-17,999,0
10116,Daksha Subramaniam,25,Bangalore,Postpaid,89,686,3.992097580273009,39.066390556279224,0.4900757788500217,15,SuperHero,Vi SuperHero 399,JioHotstar,1,208,3,0.0770891701827175,0,2,OTT Subscriber,0,2025-09-01,249,1
10117,Anirudh Goswami,69,Bangalore,Postpaid,115,804,2.379168092658695,27.982085497285443,0.5341009540011828,9,SuperHero,Vi Hero 399,Netflix,1,33,4,0.20765472834579035,0,0,Student User,0,2025-08-21,299,1
10118,Ekavir Zacharia,33,Bangalore,Postpaid,60,1161,1.9157861710775912,0.0,0.5474173541747411,17,SuperHero,Vi Hero 299,JioHotstar,0,184,2,0.34068187873655936,0,2,Data-Heavy User,0,2025-08-23,749,1
10119,Chatura Dhar,51,Mumbai,Prepaid,41,991,0.7514772471650338,77.85078384666966,0.21753634836997862,20,Unlimited 5G,Vi NonStop Hero 698,None,1,294,2,0.056410920859970265,0,2,Weekend Data User,0,2025-08-26,299,0
10120,Daniel Dutt,67,Pune,Prepaid,107,414,1.4308574435596975,18.776979309755102,0.1899554000127028,3,OTT Combo,Vi SuperHero 499,Amazon Prime,1,257,1,0.03489456825928669,0,2,Data-Heavy User,0,2025-09-08,499,0
10121,Oviya Desai,51,Delhi,Postpaid,17,731,1.8631625582868399,79.28174336576714,0.22650191954925245,20,NonStop Hero,Vi Hero 999,JioHotstar,0,128,4,0.5093840255300024,0,2,Business User,0,2025-08-28,299,2
10122,William Sridhar,28,Pune,Prepaid,11,1499,2.183940366409659,48.036656844626854,0.3766945988322605,1,OTT Combo,Vi NonStop Hero 399,None,1,120,3,0.03753575902989049,0,0,OTT Subscriber,0,2025-08-31,999,1
10123,Balveer Swaminathan,36,Delhi,Postpaid,39,1464,3.4134060758699665,8.825966292041805,0.33069817400019996,14,Unlimited 5G,Vi Hero 299,Amazon Prime,1,247,3,0.004811141010514908,0,1,Family Plan User,0,2025-09-09,499,1
10124,Anusha Swaminathan,56,Chennai,Prepaid,98,1207,4.533855648014461,0.0,0.4625732501556931,11,OTT Combo,Vi Hero 299,Netflix,1,163,1,0.024965426209074663,0,1,High Value Customer,0,2025-09-01,399,1
10125,Harita Ramaswamy,27,Pune,Postpaid,32,348,4.427702887607127,64.60682046276295,0.37694867950896077,5,NonStop Hero,Vi Hero 499,Amazon Prime,1,295,1,0.19943270915652508,0,2,OTT Subscriber,0,2025-09-01,749,1
10126,Ekapad Mishra,74,Chennai,Postpaid,31,123,0.731924956753258,6.241295422456631,0.21428942374961846,6,OTT Combo,Vi NonStop Hero 299,JioHotstar,1,11,2,0.02397778812266489,0,2,Low Value Customer,0,2025-08-25,749,0
10127,Ansh Dayal,36,Chennai,Prepaid,113,1249,0.3210151277540285,24.384171250074385,0.46363683666539046,8,NonStop Hero,Vi NonStop Hero 499,JioHotstar,0,55,3,0.020095807442754996,0,2,Data-Heavy User,0,2025-09-09,499,1
10128,Ria Deshmukh,53,Bangalore,Postpaid,98,741,2.028569685552479,45.96016624386489,0.24125474779675601,17,NonStop Hero,Vi Hero 999,JioHotstar,0,197,1,0.16741981648981036,1,1,Business User,0,2025-09-04,499,1
10129,Wyatt Deo,53,Bangalore,Postpaid,65,898,0.1,73.73941857967348,0.7557988324447603,1,Unlimited 5G,Vi SuperHero 399,Netflix,0,101,3,0.0666380504694443,0,0,Night User,0,2025-08-27,999,0
10130,Anirudh Singh,26,Bangalore,Postpaid,76,821,4.16723475496209,0.0,0.428589087018227,10,OTT Combo,Vi Hero 999,SonyLIV,1,300,4,0.0017063434251386159,0,0,OTT Subscriber,0,2025-09-04,499,1
10131,Divya Krish,61,Kolkata,Prepaid,77,374,3.448075874758855,16.06270537480416,0.07719237868342034,15,NonStop Hero,Vi Hero 999,None,1,298,1,0.05089776380887352,1,2,Data-Heavy User,0,2025-08-31,299,1
10132,Nicholas Dara,51,Delhi,Prepaid,74,1438,2.671660744154523,57.60122841208384,0.36683433051323155,3,SuperHero,Vi SuperHero 698,Netflix,1,447,3,0.013322510257734987,0,2,OTT Subscriber,0,2025-09-09,698,1
10133,Chaman Bhalla,50,Hyderabad,Prepaid,67,1402,0.6464416502873548,30.85208670648065,0.19909353273553038,6,OTT Combo,Vi NonStop Hero 698,None,1,31,3,0.08052899465407527,0,0,Caller-Tune Enthusiast,0,2025-09-01,999,1
10134,Shaurya Kale,39,Chennai,Prepaid,32,1268,0.1,0.0,0.21041933340068442,8,OTT Combo,Vi NonStop Hero 399,Netflix,1,411,2,0.1069080835431968,1,2,OTT Subscriber,0,2025-08-24,749,1
10135,Joshua Keer,38,Pune,Postpaid,37,1132,2.255296301864145,27.21934846628249,0.0846493669783652,3,OTT Combo,Vi Hero 999,SonyLIV,1,286,3,0.04034410056639064,1,0,Weekend Data User,0,2025-09-06,199,1
10136,Fiyaz Kulkarni,36,Hyderabad,Postpaid,96,311,1.5875961071680291,49.50195449291457,0.18360250615892204,15,SuperHero,Vi SuperHero 999,Netflix,1,226,4,0.011927569583658924,0,0,Data-Heavy User,0,2025-09-12,399,0
10137,Samar Parikh,33,Mumbai,Postpaid,43,113,0.7508971168986653,10.350263487301262,0.08840831198557372,15,Unlimited 5G,Vi Hero 399,JioHotstar,0,119,4,0.04692433545978258,1,0,Low Value Customer,0,2025-09-02,749,0
10138,Tanveer Hora,48,Kolkata,Postpaid,83,1482,1.5375202526984095,36.28264102015951,0.2556954591584797,1,Unlimited 5G,Vi Hero 999,Amazon Prime,0,147,4,0.1778549214433854,1,0,Caller-Tune Enthusiast,0,2025-08-17,299,1
10139,Peter Comar,44,Delhi,Postpaid,113,1514,3.712047349319929,54.80105873841307,0.3108132421909052,1,Unlimited 5G,Vi NonStop Hero 999,None,0,203,0,0.21634976492590835,1,1,High Value Customer,0,2025-09-06,749,1
10140,Siya Karnik,59,Chennai,Postpaid,25,1262,4.45785316302922,22.496492890187714,0.13981212979803945,3,NonStop Hero,Vi SuperHero 698,Netflix,1,357,1,0.0388542406900663,0,1,OTT Subscriber,0,2025-08-21,449,1
10141,Bhavini Jaggi,54,Pune,Postpaid,66,545,1.5647861021349516,46.226664900741135,0.03562566745154838,10,Unlimited 5G,Vi NonStop Hero 299,Amazon Prime,0,207,1,0.2874686087595111,0,0,Business User,0,2025-09-15,449,2
10142,Oni Atwal,42,Kolkata,Prepaid,34,632,0.8236211670883887,19.726721092520396,0.2724840296700985,20,NonStop Hero,Vi Hero 399,JioHotstar,1,267,0,0.11214986722382048,0,0,OTT Subscriber,0,2025-09-03,999,0
10143,Neelima Wadhwa,75,Bangalore,Prepaid,29,194,0.7635930529178129,0.0,0.420383134670971,4,Data Pack,Vi SuperHero 698,None,0,151,2,0.03926906713367716,0,2,Low Value Customer,0,2025-08-17,749,0
10144,Kashish Palan,66,Hyderabad,Prepaid,68,1250,2.4146380809506534,29.252738152442507,0.28830774243890583,14,OTT Combo,Vi Hero 499,JioHotstar,0,126,4,0.0011137933616066323,0,2,Family Plan User,0,2025-08-18,999,1
10145,Aarush Hegde,30,Pune,Postpaid,15,1322,1.4816281809924052,44.48228749002721,0.3892857393837513,6,OTT Combo,Vi NonStop Hero 299,None,1,266,3,0.07424535569178524,1,1,OTT Subscriber,0,2025-09-11,999,1
10146,Lucky Wable,44,Chennai,Postpaid,93,1085,0.438236743167719,0.0,0.1182129177528696,0,Data Pack,Vi NonStop Hero 299,Amazon Prime,0,286,4,0.1461759824522012,0,1,Occasional User,0,2025-09-04,249,1
10147,Januja Anne,52,Kolkata,Postpaid,24,108,0.5897877741219476,75.6502428386734,0.4228950555098883,4,Data Pack,Vi NonStop Hero 698,SonyLIV,0,241,3,0.07694946363466894,0,2,Low Value Customer,0,2025-08-25,999,0
10148,Krishna Dhingra,26,Delhi,Postpaid,68,1488,0.731407878276979,34.209879811881166,0.10328667774276848,4,SuperHero,Vi SuperHero 299,Netflix,1,60,3,0.004067532229019298,0,2,Data-Heavy User,0,2025-09-02,999,1
10149,Jhalak Mall,42,Kolkata,Prepaid,36,620,0.9542156209338563,0.0,0.10014690684244386,6,Unlimited 5G,Vi SuperHero 698,None,0,235,0,0.007486570232569057,0,0,Family Plan User,0,2025-09-12,199,0
10150,Devika Goswami,46,Mumbai,Postpaid,57,1374,0.5619449752656376,51.98981469965914,0.24131225106073728,7,OTT Combo,Vi SuperHero 299,Amazon Prime,1,478,4,0.07482699478887468,1,0,OTT Subscriber,0,2025-08-20,499,1
10151,Megha Sawhney,54,Kolkata,Prepaid,85,1374,2.969552504671598,13.912044240496424,0.8113641681549996,16,SuperHero,Vi NonStop Hero 499,Netflix,1,121,0,0.06113485917520551,0,2,Night User,0,2025-08-18,299,1
10152,Vidhi Divan,58,Kolkata,Postpaid,101,1024,1.2475558097267452,15.130593636108443,0.04472462422642119,16,NonStop Hero,Vi Hero 698,SonyLIV,1,24,1,0.019174522856644848,0,0,Family Plan User,0,2025-08-22,999,1
10153,Unnati Lata,48,Pune,Prepaid,104,643,1.868888037370921,50.39343031348242,0.4638403295710284,14,Unlimited 5G,Vi Hero 698,SonyLIV,0,153,4,0.031579404183523244,0,1,Caller-Tune Enthusiast,0,2025-09-08,449,0
10154,Fiyaz Panchal,31,Pune,Postpaid,12,826,3.428814691223991,52.21497200827187,0.3563296922029888,17,SuperHero,Vi SuperHero 499,SonyLIV,0,230,4,0.007102950602495782,0,0,Weekend Data User,0,2025-09-09,999,1
10155,Yutika Chahal,31,Kolkata,Prepaid,28,1131,1.9796255421031699,13.716077655204273,0.15062456043074168,6,Unlimited 5G,Vi Hero 698,Amazon Prime,0,170,4,0.06966814274785635,1,1,Data-Heavy User,0,2025-08-17,399,1
10156,Hemang Chakraborty,53,Bangalore,Postpaid,40,219,0.4372930228141924,75.28437571662454,0.24484977084780038,8,NonStop Hero,Vi Hero 698,SonyLIV,1,194,0,0.0007862828566970154,1,2,Low Value Customer,0,2025-08-31,499,0
10157,Teerth Doshi,31,Bangalore,Prepaid,95,111,0.1,15.486913754881932,0.2847180171561319,4,Unlimited 5G,Vi NonStop Hero 999,None,1,211,4,0.09321980540062975,1,1,Low Value Customer,0,2025-09-11,399,0
10158,Radhika Ranganathan,39,Pune,Prepaid,64,621,0.17243018252598974,30.0,0.07926392908515295,17,NonStop Hero,Vi NonStop Hero 698,SonyLIV,1,291,3,0.5525168206854364,0,1,Business User,0,2025-09-10,299,2
10159,Advika Shenoy,64,Bangalore,Prepaid,68,1269,0.837770224929064,71.85053898402366,0.1699145361516164,1,Unlimited 5G,Vi Hero 299,JioHotstar,1,94,3,0.2985914402150529,0,2,Business User,0,2025-09-08,249,2
10160,Tanmayi Radhakrishnan,63,Chennai,Postpaid,8,459,3.0748903460911583,57.897551334134036,0.16510329625414946,19,OTT Combo,Vi NonStop Hero 698,JioHotstar,1,357,0,0.02578925538850797,0,1,OTT Subscriber,0,2025-09-15,199,1
10161,Aradhana Chandra,51,Bangalore,Postpaid,104,712,1.4007831769887609,26.956312290417912,0.6255586447857894,5,Unlimited 5G,Vi SuperHero 999,Amazon Prime,1,8,1,0.007506062650312218,0,2,Night User,0,2025-09-07,499,0
10162,Oscar Goel,35,Chennai,Prepaid,90,962,2.806498343645023,77.11465764836522,0.6710714620933234,7,NonStop Hero,Vi Hero 299,JioHotstar,1,306,0,0.21632456083891735,0,1,OTT Subscriber,0,2025-08-29,749,1
10163,Nakul Sami,21,Pune,Postpaid,83,500,0.1,34.25745905405986,0.689671168966983,10,OTT Combo,Vi SuperHero 999,JioHotstar,0,255,1,0.08488748731557025,0,2,Night User,0,2025-08-18,749,0
10164,Gagan Trivedi,35,Bangalore,Prepaid,23,245,1.4669821139392365,84.53866447768615,0.5647829061144541,10,Unlimited 5G,Vi SuperHero 999,Amazon Prime,0,143,3,0.10472494574332564,1,1,Business User,0,2025-09-10,399,0
10165,Jatin Reddy,54,Pune,Prepaid,102,946,0.4290529927717157,38.87556136053791,0.16775663671309554,2,OTT Combo,Vi Hero 499,JioHotstar,1,196,0,0.009078829275110166,0,0,Data-Heavy User,0,2025-09-05,698,0
10166,Karan Apte,67,Pune,Postpaid,63,818,0.1,52.10113490902624,0.4075789293825038,7,NonStop Hero,Vi Hero 698,SonyLIV,0,139,1,0.12837243043494678,0,2,Occasional User,0,2025-09-03,249,0
10167,Vasudha Madan,67,Mumbai,Prepaid,35,1960,2.0,2.24001206759948,0.3040248859615605,4,Data Pack,Vi Hero 399,SonyLIV,1,126,2,0.012518462236544079,0,0,High Value Customer,0,2025-09-15,449,1
10168,Daksh Sodhi,46,Mumbai,Prepaid,56,133,0.12009784831228876,35.014229930773574,0.47242553976873325,14,OTT Combo,Vi Hero 999,SonyLIV,1,52,0,0.008331525857606256,0,1,Low Value Customer,0,2025-08-29,249,0
10169,Unni Raghavan,56,Kolkata,Postpaid,50,103,0.30621074626263944,18.790494523652946,0.48769410869887947,2,OTT Combo,Vi SuperHero 999,None,1,197,1,0.08542851443223644,0,0,Low Value Customer,0,2025-09-11,449,0
10170,Amol Korpal,37,Mumbai,Prepaid,56,699,0.5409695920196957,17.93141194544919,0.24604764701283252,8,Data Pack,Vi NonStop Hero 698,JioHotstar,1,74,2,0.17025221611040872,0,0,Caller-Tune Enthusiast,0,2025-08-23,749,0
10171,Triya Khurana,56,Delhi,Postpaid,1,127,0.6516272279650097,29.20203763391595,0.32833972270268685,12,NonStop Hero,Vi Hero 698,Netflix,0,234,3,0.00833081252666248,0,2,Low Value Customer,0,2025-08-27,299,0
10172,Sanaya Uppal,37,Kolkata,Prepaid,51,806,1.6359244926453174,0.0,0.8705547350244438,10,NonStop Hero,Vi Hero 698,None,0,245,1,0.048552172435062026,0,1,Night User,0,2025-08-20,698,1
10173,Damyanti Bali,41,Delhi,Prepaid,94,383,2.6790881563533326,46.409021745713716,0.4403292219860998,14,SuperHero,Vi NonStop Hero 499,JioHotstar,0,279,3,0.01845623123789723,0,0,Student User,0,2025-08-26,449,0
10174,Praneel Ranganathan,33,Pune,Postpaid,10,667,0.8811395160803973,6.121935516266177,0.7530112089680623,14,OTT Combo,Vi NonStop Hero 999,SonyLIV,0,216,4,0.06386370526575337,0,2,Night User,0,2025-09-02,999,0
10175,Alka Kant,20,Delhi,Postpaid,22,886,1.44596781260536,58.71833707323597,0.5005862470983314,20,OTT Combo,Vi SuperHero 999,SonyLIV,1,492,2,0.059078033802861904,1,1,OTT Subscriber,1,2025-09-12,199,1
10176,Diya Din,24,Kolkata,Postpaid,60,1195,2.1955598078562906,38.14490791455416,0.927975712225809,18,OTT Combo,Vi SuperHero 499,JioHotstar,0,228,3,0.10185240088902855,0,1,Night User,0,2025-08-17,249,1
10177,Faras Dey,25,Kolkata,Postpaid,101,440,1.3015211782277858,62.64924793317972,0.5427063688657222,6,OTT Combo,Vi NonStop Hero 499,SonyLIV,1,159,0,0.13445655826912634,0,2,Family Plan User,0,2025-09-01,499,0
10178,Nidra Devan,22,Mumbai,Prepaid,120,265,0.6117303940946638,70.38439223673605,0.38003718449638346,7,OTT Combo,Vi SuperHero 999,Amazon Prime,0,175,2,0.21561083986984536,0,1,Low Value Customer,0,2025-09-08,698,0
10179,Simon Dara,58,Chennai,Prepaid,95,527,0.5519204098376662,59.86685360820054,0.10124240931731009,19,SuperHero,Vi NonStop Hero 999,SonyLIV,0,221,3,0.6252759159092823,0,0,International Roamer,0,2025-09-09,449,2
10180,Indrajit Dey,66,Delhi,Postpaid,42,278,3.8267147988699417,4.991716884860633,0.11418570362805619,6,Data Pack,Vi SuperHero 499,SonyLIV,0,274,4,0.19174702277840816,1,1,Caller-Tune Enthusiast,0,2025-08-27,698,1
10181,Dhriti Mutti,57,Pune,Postpaid,80,190,0.8301792820283931,50.85581664350403,0.24742466684009712,5,NonStop Hero,Vi Hero 999,JioHotstar,0,178,1,0.057498976404623675,0,0,Low Value Customer,0,2025-09-06,249,0
10182,Varsha Chacko,29,Chennai,Prepaid,74,1295,3.92305122601958,27.736667942395982,0.2952936836170407,12,Data Pack,Vi SuperHero 698,None,0,261,1,0.1658912412840418,0,1,High Value Customer,0,2025-09-06,299,1
10183,Libni Gara,29,Mumbai,Postpaid,18,191,0.4111197669473355,16.83111418362524,0.4076947591170989,6,Data Pack,Vi Hero 999,SonyLIV,1,27,3,0.02025604002417799,0,1,Low Value Customer,0,2025-08-24,749,0
10184,Warhi Pandit,49,Pune,Prepaid,38,492,0.23558109702437524,3.3049269605201737,0.25463202598101103,1,NonStop Hero,Vi SuperHero 999,Netflix,1,114,1,0.026948349632532658,1,2,OTT Subscriber,0,2025-08-23,749,0
10185,Dev Jani,53,Mumbai,Postpaid,100,1196,2.8942539631298283,46.918486337451526,0.3402695562193733,17,NonStop Hero,Vi Hero 299,SonyLIV,0,293,4,0.1,0,1,Business User,0,2025-09-12,399,1
10186,Pranav Jaggi,37,Kolkata,Prepaid,57,216,2.1134431194299768,30.0,0.17515066106016375,3,SuperHero,Vi SuperHero 999,Netflix,1,134,4,0.24868241396356527,0,0,Business User,0,2025-08-27,299,0
10187,Vaishnavi Rattan,68,Kolkata,Postpaid,77,573,0.1,40.60585649279747,0.28075673127565487,17,SuperHero,Vi NonStop Hero 499,Netflix,1,390,4,0.018069245247785456,0,2,OTT Subscriber,0,2025-08-18,249,0
10188,Devansh Dave,26,Delhi,Prepaid,32,267,0.7280167891068807,29.0740800737897,0.2605535519400735,4,NonStop Hero,Vi SuperHero 698,SonyLIV,0,141,1,0.03686671609102324,0,1,Low Value Customer,0,2025-08-26,698,0
10189,Yachana Handa,42,Bangalore,Postpaid,89,1325,2.7085026818695073,30.171706373475924,0.49775074015985915,11,Data Pack,Vi NonStop Hero 499,None,0,47,0,0.265134665709837,1,2,High Value Customer,0,2025-09-13,749,1
10190,Onkar Bora,58,Chennai,Prepaid,55,883,1.1171352772000582,10.099353579912773,0.42458163546724037,6,Data Pack,Vi NonStop Hero 499,Netflix,0,273,2,0.018147817662215935,0,0,Student User,0,2025-08-28,749,1
10191,Lakshit Kamdar,68,Mumbai,Postpaid,3,853,0.1,50.783731676581354,0.4171418130991302,3,SuperHero,Vi NonStop Hero 698,JioHotstar,0,23,3,0.11916224107611834,0,2,Occasional User,0,2025-08-17,299,0
10192,Udyati Dave,74,Mumbai,Postpaid,33,170,0.20384614185464484,33.66982529963873,0.4074868342857882,2,NonStop Hero,Vi Hero 399,JioHotstar,1,81,3,0.048551227422746424,0,2,Low Value Customer,0,2025-08-24,399,0
10193,Kashish Sagar,45,Delhi,Postpaid,10,1492,2.11430890923513,25.792294150948265,0.33243957812569785,4,OTT Combo,Vi SuperHero 999,SonyLIV,1,99,0,0.0891839253387684,0,1,OTT Subscriber,0,2025-08-20,249,1
10194,Shivani Swamy,73,Delhi,Postpaid,12,1014,2.4107263201463374,14.689065633989053,0.31242668337333135,3,Unlimited 5G,Vi NonStop Hero 499,Netflix,1,135,1,0.06785779382188321,0,0,OTT Subscriber,0,2025-08-26,299,1
10195,Yachana Badal,22,Kolkata,Prepaid,81,167,4.713731848366071,17.858720597733196,0.030293528481768053,4,Data Pack,Vi Hero 698,Amazon Prime,0,225,0,0.4509053015875769,1,0,International Roamer,0,2025-08-22,249,2
10196,Faras Rastogi,55,Kolkata,Prepaid,32,936,2.7006987816515737,13.234494773083878,0.5024613590337872,8,Unlimited 5G,Vi SuperHero 999,None,1,219,4,0.043663863853827964,1,1,Caller-Tune Enthusiast,0,2025-08-22,199,1
10197,Kabir Balakrishnan,72,Bangalore,Prepaid,96,1498,0.1,69.64116232214332,0.5183781199258047,12,NonStop Hero,Vi Hero 299,Amazon Prime,1,364,3,0.20728071171918672,0,0,OTT Subscriber,0,2025-08-31,249,1
10198,Aahana Dyal,51,Delhi,Postpaid,111,174,3.07237049534353,64.89209526974889,0.19755242396436784,18,Data Pack,Vi NonStop Hero 999,Amazon Prime,1,162,3,0.12847677829026194,1,0,Data-Heavy User,0,2025-09-15,249,0
10199,Ansh Gara,18,Bangalore,Postpaid,81,231,0.789042889016527,77.28469623875847,0.23451322076959652,16,Data Pack,Vi NonStop Hero 698,JioHotstar,0,203,4,0.0479727826844008,0,0,Occasional User,0,2025-09-07,249,0
10200,Ekta Sen,37,Kolkata,Postpaid,76,311,1.3939644489535976,20.749724252946805,0.1302740802553463,20,Unlimited 5G,Vi NonStop Hero 698,Amazon Prime,1,373,0,0.20644597536039058,0,1,OTT Subscriber,0,2025-09-12,749,0
10201,Peter Parmar,57,Hyderabad,Prepaid,16,270,0.1,0.0,0.13341498901849583,0,SuperHero,Vi Hero 299,Amazon Prime,0,158,3,0.12421626997396906,1,2,Low Value Customer,0,2025-08-30,449,0
10202,Bahadurjit Gokhale,28,Hyderabad,Prepaid,99,911,0.848791440319174,56.56274027073417,0.28816021340162346,0,NonStop Hero,Vi NonStop Hero 499,None,0,137,0,0.1,0,2,Business User,0,2025-08-26,249,0
10203,Abeer Tella,49,Chennai,Prepaid,48,1082,1.253655490214279,88.354089503176,0.23119825228137791,5,NonStop Hero,Vi SuperHero 999,JioHotstar,1,28,1,0.04989623374873261,1,0,Family Plan User,0,2025-09-14,199,1
10204,Daksh Amble,33,Delhi,Prepaid,120,1284,2.8130733057148056,36.343491537364336,0.37395548088708336,1,OTT Combo,Vi Hero 698,Amazon Prime,1,186,2,0.16558087085331644,0,2,High Value Customer,0,2025-09-05,449,1
10205,Aarnav Halder,70,Bangalore,Prepaid,23,309,0.1,29.66320445837105,0.5541571355804832,7,OTT Combo,Vi SuperHero 698,JioHotstar,1,61,3,0.09208473931945052,1,1,Family Plan User,0,2025-09-05,249,0
10206,Vrishti Dutta,53,Delhi,Postpaid,73,1085,0.1,108.44371334149984,0.7179161362510498,9,OTT Combo,Vi SuperHero 698,Netflix,0,188,4,0.11171404618260655,1,0,Night User,0,2025-08-23,999,0
10207,Aditya Nigam,66,Chennai,Prepaid,30,652,2.8989672230500627,24.888625507869385,0.172475853435651,17,NonStop Hero,Vi Hero 299,Netflix,0,3,0,0.0011263049363824406,1,1,Weekend Data User,0,2025-08-19,449,1
10208,Vritti Vasa,24,Mumbai,Prepaid,92,637,1.2103027074957526,10.678058304409774,0.2282801898978581,8,Unlimited 5G,Vi SuperHero 399,None,1,251,3,0.2802906081450595,1,1,Family Plan User,0,2025-09-01,249,0
10209,Daniel Kumar,55,Mumbai,Prepaid,56,345,0.857263993889506,51.41542761564194,0.27502121792863804,4,SuperHero,Vi NonStop Hero 499,Netflix,0,201,3,0.0847769358193696,1,2,Data-Heavy User,0,2025-09-05,499,0
10210,Darpan Bhandari,46,Delhi,Prepaid,20,915,3.0452861808152325,29.3369685187735,0.2830675792016934,3,SuperHero,Vi NonStop Hero 698,Netflix,0,38,3,0.021218090261875086,0,1,High Value Customer,0,2025-08-22,399,1
10211,Fiyaz Devan,46,Mumbai,Prepaid,104,781,2.2303289308280885,18.41827610847919,0.1831374929058958,9,OTT Combo,Vi SuperHero 399,Netflix,1,160,1,0.03847912529136041,0,0,OTT Subscriber,0,2025-09-04,698,1
10212,Inaya Raja,50,Pune,Prepaid,4,250,0.5770291802552422,6.502422472278383,0.4118445340829866,12,Data Pack,Vi Hero 999,Amazon Prime,1,133,0,0.09404777200987258,0,0,Family Plan User,0,2025-09-12,199,0
10213,Vritti Chawla,21,Pune,Postpaid,48,605,1.8328523255498301,76.14245193274621,0.7504316860195679,20,Unlimited 5G,Vi Hero 999,Netflix,0,101,0,0.10529076005910626,0,0,Business User,1,2025-09-09,749,0
10214,Girik Dhar,69,Mumbai,Postpaid,7,750,2.3860763428303438,42.636753979165675,0.20294534216634813,5,OTT Combo,Vi NonStop Hero 698,SonyLIV,0,169,0,0.08222118186734347,0,1,High Value Customer,0,2025-09-10,499,1
10215,Baljiwan Patil,31,Delhi,Prepaid,79,533,0.7485719613341202,30.38447453430264,0.5380466186273624,19,OTT Combo,Vi SuperHero 499,SonyLIV,1,327,3,0.037697635840147584,1,1,OTT Subscriber,0,2025-09-14,249,0
10216,Anirudh Reddy,35,Hyderabad,Prepaid,81,151,0.4803357179656985,0.0,0.10118965492013196,17,Unlimited 5G,Vi NonStop Hero 499,SonyLIV,0,214,4,0.2370862347435249,1,1,Low Value Customer,0,2025-08-17,999,0
10217,Reyansh Palla,38,Mumbai,Postpaid,77,945,3.8780301676800346,69.21946510257122,0.06261917739534661,7,Unlimited 5G,Vi NonStop Hero 299,SonyLIV,1,92,4,0.1765841399374892,0,2,Data-Heavy User,0,2025-09-08,299,1
